ID,c1.txt_sc0,c10.txt_sc0,c11.txt_sc0,c12.txt_sc0,c13.txt_sc0,c14.txt_sc0,c14.txt_sc1,c14.txt_sc2,c14.txt_sc3,c15.txt_sc0,c16.txt_sc0,c17.txt_sc0,c18.txt_sc0,c19.txt_sc0,c2.txt_sc0,c20.txt_sc0,c21.txt_sc0,c22.txt_sc0,c22.txt_sc1,c22.txt_sc2,c22.txt_sc3,c22.txt_sc4,c23.txt_sc0,c3.txt_sc0,c4.txt_sc0,c5.txt_sc0,c6.txt_sc0,c7.txt_sc0,c8.txt_sc0,c9.txt_sc0
42,0,2,0.12,159,29.411764,100,0,0,0,94.11764526,94.11764526,17,16,634,1,16,7,47,-1,-1,100,-1,46,0,0,0,0,5,6.674033,0
40,0,5,0.148148148,410,59.25926,100,0,0,0,100,100,27,33,707,0,113,0,93,100,-1,100,-1,50,1,0,0,0,4,1.684634,8
68,0,0,0.176470588,211,76.190475,100,100,100,0,80.95237732,80.95237732,21,21,212,0,2,2,100,100,-1,100,100,0,0,0,0,0,5,1.4003565,0
54,0,0,0.333333333,35,50,100,0,0,100,100,100,2,1,161,0,8,1,100,-1,-1,66,-1,40,1,0,0,0,4,4.6013513,0
50,0,2,0.428571429,83,66.666664,100,0,0,100,100,100,9,7,239,0,17,4,42,-1,-1,33,-1,0,0,0,0,0,3,11.027323,0
50,0,0,-1,52,0,0,0,100,0,0,0,0,4,54,0,3,0,-1,33,-1,-1,-1,0,0,0,0,0,0,2.0725389,0
42,0,5,0.357142857,69,50,100,0,0,100,100,100,2,1,379,0,4,2,100,100,-1,100,-1,0,0,0,0,0,5,9.721312,0
40,18,6,0.103448276,371,47.826088,100,0,0,0,86.95652008,86.95652008,23,32,1194,0.44827586,74,4,100,100,-1,100,100,0,0.55172414,0.75,0,0.3125,5,6.798387,0
38,1,0,0.8,54,50,100,0,0,0,100,100,2,1,59,0,6,13,100,-1,-1,100,-1,0,0,0,0,0,6,1.0973282,0
24,0,2,0.444444444,56,50,100,0,0,100,100,100,2,1,60,0,9,1,50,-1,-1,44,-1,40,0,0,0,0,3,0.72380954,0
40,0,1,0.285714286,52,100,100,0,100,0,100,100,1,1,65,0,22,0,50,100,-1,100,-1,53,0,0,0,0,5,0.96657383,0
50,0,0,-1,5,0,0,0,0,0,0,0,0,0,7,0,3,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,9.333333,0
42,0,3,0.210526316,77,100,100,0,0,100,100,100,3,4,328,0,8,5,55,100,-1,100,-1,33,0,0,0,0,4,9.162162,1
50,0,3,0.272727273,96,55.555557,100,0,100,100,100,100,9,8,285,0,17,5,42,100,-1,50,-1,42,0,0,0,0,3,10.423256,1
40,18,2,0.142857143,443,34.615383,100,0,0,0,73.07691956,65.38461304,26,36,981,1,53,3,47,-1,-1,33,-1,47,0,0,0,0,3,2.5695205,2
38,1,3,0.125,222,44.444443,100,0,0,0,100,100,18,16,248,0,27,10,100,-1,-1,100,-1,47,1,1,0,0.6666667,4,1.3367757,0
40,0,3,0.210526316,145,58.333332,100,0,0,0,100,100,12,7,154,0,11,8,57,100,-1,71,-1,33,0,0,0,0,6,1.3113569,0
48,3,1,0.181818182,111,33.333332,100,0,0,0,100,100,3,1,664,0.5,22,1,91,100,-1,100,-1,44,0.5,0,0,0,5,3.7230113,3
50,2,1,0.5,76,75,100,0,0,100,100,100,4,7,80,0,19,1,100,-1,-1,100,-1,46,1,0,0,0,4,1.2678959,2
32,0,0,0.5,33,100,100,0,0,0,100,100,1,1,101,0,13,1,100,-1,-1,-1,-1,44,0,0,0,0,1,9.931818,0
48,1,1,0.2,104,33.333332,100,0,0,0,100,100,3,1,613,0.5,24,1,90,100,-1,100,-1,52,0.5,0,0,0,5,3.8086817,3
48,0,0,0.111111111,60,50,100,0,0,100,100,100,2,1,207,0,20,0,100,-1,-1,100,-1,50,0,0,0,0,3,13.571428,5
58,3,0,0.185185185,251,50,100,100,0,100,100,100,2,7,252,0,38,2,70,-1,-1,100,100,0,1,1,0,0.27586207,4,0.67064786,0
50,0,3,0.136363636,398,77.77778,100,0,0,0,100,100,27,31,405,0.10810811,16,1,100,100,-1,100,100,50,0.8918919,0,0,0.21212122,8,1.355149,9
48,0,3,0.333333333,52,75,100,0,100,100,100,100,4,1,237,0,16,4,100,100,100,100,-1,45,0,0,0,0,4,11.593023,0
42,0,0,-1,80,0,0,0,0,0,0,0,0,2,85,0,6,1,-1,-1,-1,-1,-1,0,0,0,0,0,1,1.7620773,0
40,3,1,0.5,42,50,100,0,0,100,100,100,2,1,47,0,6,2,100,-1,-1,100,-1,0,0,0,0,0,3,1.4036885,2
42,0,5,0.357142857,54,50,100,0,100,100,100,100,2,1,286,0,3,2,100,100,-1,100,-1,0,0,0,0,0,8,8.808383,0
38,1,1,0.428571429,42,50,100,0,0,100,100,100,2,3,48,0,7,7,100,-1,-1,100,-1,33,0,0,0,0,4,2.1480687,0
48,0,0,0.1875,56,66.666664,100,0,0,0,100,100,3,1,207,1,20,2,100,-1,-1,100,-1,53,0,0,0,0,5,17.078432,3
52,0,4,0.2,34,50,100,0,0,100,100,100,2,1,44,0,11,2,100,-1,-1,66,-1,33,0,0,0,0,3,1.3568075,4
32,1,0,0.4,51,50,0,0,100,100,100,100,2,1,199,0,31,4,-1,100,-1,100,-1,60,1,0,0,0,2,5.9469695,0
40,13,1,0.2,260,38.88889,100,0,0,0,94.44444275,94.44444275,18,20,473,0,36,3,54,-1,-1,66,-1,0,0,0,0,0,3,2.4191892,0
40,0,3,0.25,82,62.5,100,0,100,100,100,100,8,18,84,0,3,2,75,100,-1,83,-1,0,0,0,0,0,3,1.6880734,0
48,0,0,0.166666667,45,75,100,0,0,100,100,100,4,1,171,0,19,1,100,-1,-1,100,-1,54,0,0,0,0,5,3.795699,0
40,35,2,0.173913043,632,38.77551,100,0,0,0,85.7142868,85.7142868,49,66,660,0,82,6,95,100,-1,52,-1,49,1,0,0,0,3,1.8569106,0
50,0,0,-1,14,0,0,0,100,0,0,0,0,0,16,0,3,0,-1,100,-1,-1,-1,0,0,0,0,0,0,2.4423077,0
58,3,0,0.333333333,46,50,100,0,100,100,100,100,2,1,47,0.33333334,6,1,100,100,-1,100,-1,0,0.6666667,1,0,1,3,1.4264706,0
50,2,1,0.333333333,70,75,100,0,0,100,100,100,4,7,76,0,15,1,100,-1,-1,100,-1,0,1,0,0,0,4,1.3571428,0
50,0,0,-1,0,0,0,0,0,0,0,0,0,0,2,0,3,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
42,0,0,-1,35,50,100,0,0,100,100,100,2,2,128,0,12,1,100,-1,-1,100,-1,44,0,0,0,0,4,7.6893206,0
50,0,0,-1,39,0,0,0,0,0,0,0,0,0,43,0,5,0,-1,-1,-1,-1,-1,0,0,0,0,0,1,3.1354582,0
50,0,0,-1,12,0,0,0,100,0,0,0,0,0,14,0,3,0,-1,100,-1,-1,-1,0,0,0,0,0,0,3.5,0
42,0,2,0.133333333,380,44.444443,100,0,0,0,100,100,36,38,1663,0.7222222,31,3,55,100,-1,100,-1,50,0.2777778,1,0,0,5,11.186398,1
38,1,0,0.444444444,52,66.666664,100,0,0,100,100,100,3,4,58,1,7,7,100,-1,-1,100,-1,33,0,0,0,0,5,1.7597685,0
50,10,2,0.142857143,263,37.5,100,0,0,100,68.75,68.75,16,15,937,0.35714287,156,15,93,-1,-1,66,-1,0,0.64285713,0.8888889,0,0.22222222,3,3.7880435,2
68,0,3,0.25,114,87.5,100,0,0,100,100,100,8,17,124,0.31578946,22,23,100,100,-1,100,-1,50,0.68421054,0,0,0,4,1.8207914,2
48,15,4,0.285714286,404,34.615383,100,0,100,100,57.69230652,57.69230652,26,47,418,0.41666666,62,3,93,100,-1,100,-1,50,0.5833333,0.2857143,0,0.2857143,6,1.395358,1
40,35,2,0.173913043,632,38.77551,100,0,0,0,85.7142868,85.7142868,49,66,660,0,82,6,95,100,-1,52,-1,49,1,0,0,0,3,1.8565854,0
48,0,2,0.272727273,37,66.666664,100,0,0,100,100,100,3,1,143,0.2857143,6,8,100,100,-1,100,-1,0,0.71428573,0.6,0,0.2,5,10.606061,0
58,0,2,0.2,189,35.714287,100,100,100,0,100,100,14,12,811,0.8888889,20,4,100,100,-1,-1,100,43,0.11111111,1,1,0,4,10.122762,2
60,0,6,0.157894737,172,37.5,100,0,0,100,87.5,87.5,8,9,640,1,23,16,55,-1,-1,50,-1,46,0,0,0,0,4,7.437632,0
50,0,4,0.222222222,164,61.53846,100,0,100,100,100,100,13,11,754,0,173,11,66,100,-1,100,-1,50,1,0.6,0,0.2,4,12.107914,1
48,28,3,0.210526316,529,28.571428,100,0,0,100,83.33333588,83.33333588,42,56,547,0,79,2,100,-1,-1,90,-1,49,1,0,0,0,6,1.7430786,3
30,29,2,0.129032258,534,25.641026,100,0,0,0,92.30769348,92.30769348,39,51,1191,0,80,5,95,-1,-1,90,100,49,0,0,0,0,5,2.2397814,0
48,2,1,0.166666667,86,50,100,0,0,100,100,100,2,1,91,0.9166667,14,3,66,100,-1,100,-1,40,0.083333336,1,0,1,3,1.4216262,0
42,0,0,-1,0,0,0,0,0,0,0,0,0,0,2,0,3,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
30,24,4,0.115384615,524,33.333332,100,100,0,100,100,100,33,64,606,0.25,86,15,100,100,-1,100,100,48,0.75,0.4,0.033333335,0.5,5,1.5225637,0
50,0,0,-1,37,0,0,0,100,0,0,0,0,0,44,0,8,0,-1,100,-1,-1,-1,0,0,0,0,0,0,1.9061372,0
40,0,0,0.166666667,44,66.666664,100,100,100,100,100,100,3,3,48,0,6,3,100,100,-1,100,100,0,0,0,0,0,6,0.9196539,0
48,2,1,0.5,151,75,100,0,0,0,87.5,75,8,8,365,0.2982456,26,7,85,100,-1,100,-1,45,0.7017544,0.225,0,0.575,4,3.896083,0
40,0,1,0.166666667,50,50,100,0,100,100,100,100,2,1,214,0,17,2,100,100,-1,100,-1,50,0,0,0,0,4,24.333334,3
40,0,0,0.176470588,87,50,100,0,0,100,100,100,2,1,386,0,8,0,100,-1,-1,100,-1,40,0,0,0,0,4,7.068085,0
50,3,0,0.428571429,52,100,100,0,0,0,100,100,1,1,57,0.5,8,2,100,-1,-1,100,-1,25,0.5,0,0,0,6,1.3879443,0
48,0,2,0.25,33,50,100,0,0,0,100,100,2,1,182,0,11,2,100,-1,-1,100,-1,42,0,0,0,0,6,6.571429,0
50,2,1,0.571428571,49,50,100,0,0,0,100,100,2,1,92,0,12,6,66,-1,-1,100,-1,33,1,0,0,0,4,1.6924369,1
50,0,0,0.666666667,13,100,100,0,0,100,100,100,1,1,37,0,4,2,100,-1,-1,100,-1,0,0,0,0,0,2,12.173913,1
32,0,0,0.1875,95,66.666664,100,0,0,0,100,100,3,2,99,0,21,2,100,-1,-1,100,-1,53,0,0,0,0,6,0.7644172,4
50,0,1,0.333333333,63,100,100,0,0,100,100,100,1,1,68,0,9,7,100,-1,-1,100,-1,40,1,0.5555556,0,0.5555556,3,1.3164693,0
30,12,0,0.25,247,64.28571,100,0,0,100,85.7142868,85.7142868,14,16,569,0.33333334,43,4,70,-1,-1,88,-1,50,0.6666667,0.5,0,0.4,3,2.7018633,0
48,0,1,0.285714286,28,50,100,0,0,100,100,100,2,1,118,0,5,1,100,-1,-1,66,-1,33,0,0,0,0,4,7.4534883,0
50,0,0,1,41,66.666664,100,0,0,0,100,100,3,1,49,0.30769232,11,4,100,-1,-1,100,-1,50,0.6923077,0,0,1,4,1.9647058,0
40,0,1,0.06557377,436,27.586206,100,0,0,0,75.86206818,68.96551514,29,61,489,0,113,3,97,100,-1,100,-1,59,0,0,0,0,8,1.1444496,0
50,0,3,0.3,41,50,100,0,0,0,100,100,2,1,154,0,14,2,100,-1,-1,100,-1,50,0,0,0,0,3,12.753246,0
40,0,5,0.142857143,135,50,100,0,0,100,100,100,4,2,947,0.8333333,44,3,100,100,-1,100,-1,64,0.16666667,0,0,0,7,34.300972,4
50,0,0,0.333333333,21,50,100,0,0,100,100,100,2,1,25,0,5,1,100,-1,-1,100,-1,0,0,0,0,0,3,1.6805556,1
50,10,0,0.181818182,205,50,100,0,0,100,100,100,18,15,352,0,40,6,83,100,-1,100,-1,51,1,1,0,0.6666667,4,2.1890662,2
40,42,0,0.136363636,725,56.14035,100,0,0,100,100,100,57,57,800,0.41935483,77,38,100,100,-1,100,-1,47,0.58064514,0,0,0.7777778,4,1.6570044,0
50,3,0,0.1875,106,66.666664,100,0,0,0,100,100,3,2,111,0.5,19,2,100,-1,-1,100,-1,41,0.5,1,0,1,6,0.9739027,4
52,0,1,0.333333333,18,100,100,0,0,100,100,100,1,1,56,0,5,1,100,-1,-1,100,-1,0,0,0,0,0,2,8.772727,0
60,1,1,0.444444444,88,50,100,0,0,100,100,100,2,3,333,1,5,5,50,-1,-1,28,-1,0,0,0,0,0,4,8.202127,0
52,13,9,0.12195122,295,50,100,0,0,0,75,75,12,12,321,0.8333333,46,14,87,-1,-1,57,-1,50,0.16666667,0.5,0,0,4,1.4153847,0
42,18,7,0.181818182,406,44.444443,100,0,0,0,83.33333588,83.33333588,18,29,1503,0.38709676,80,12,40,75,-1,100,100,50,0.61290324,0.6315789,0,0.2631579,5,5.29988,0
48,0,2,0.137931034,136,58.333332,100,0,0,0,91.66666412,100,12,9,565,0,43,10,85,100,-1,88,-1,52,0,0,0,0,4,8.581197,0
50,0,0,-1,6,0,0,0,100,0,0,0,0,0,9,0,4,0,-1,100,-1,-1,-1,0,0,0,0,0,0,2.75,0
50,1,6,0.101694915,357,61.53846,100,0,0,100,92.30769348,92.30769348,13,17,432,0.5,57,11,27,100,-1,55,-1,50,0.5,0,0,0,5,2.0884955,0
54,0,1,0.333333333,26,50,100,0,0,100,100,100,2,1,30,0,11,1,100,-1,-1,66,-1,40,0,0,0,0,3,1.3886793,1
48,1,1,0.666666667,152,75,100,0,0,0,87.5,75,8,8,388,0.33898306,28,7,100,100,-1,100,-1,0,0.66101694,0.23076923,0,0.5897436,4,3.9313726,0
42,0,0,-1,122,0,0,0,0,0,0,0,0,0,131,0,10,0,-1,-1,-1,-1,-1,0,0,0,0,0,1,1.7397261,0
40,0,4,0.25,64,33.333332,100,0,0,100,100,100,3,1,301,1,12,3,100,100,-1,100,-1,42,0,0,0,0,5,20.967741,7
42,0,0,0.25,49,50,100,0,0,100,100,100,2,1,211,0,17,1,100,-1,-1,100,-1,42,0,0,0,0,4,11.782609,0
48,1,4,0.1875,144,42.857143,100,0,0,0,100,100,14,17,601,1,33,15,88,100,-1,100,-1,46,0,0,0,0,3,9.362398,1
52,19,5,0.214285714,321,36.363636,100,0,0,0,63.63636398,63.63636398,22,36,534,0.42307693,41,6,93,100,-1,100,-1,48,0.5769231,0.6666667,0,0.33333334,6,3.6473055,0
48,0,0,0.1875,56,66.666664,100,0,100,100,100,100,3,1,207,1,20,2,100,100,-1,100,-1,53,0,0,0,0,5,16.807692,3
50,0,2,0.6,79,25,100,0,100,100,100,100,8,7,262,0,15,2,100,100,-1,100,-1,45,0,0,0,0,4,11.5,1
58,0,4,0.2,90,50,100,0,100,100,100,100,2,1,417,1,22,2,100,100,-1,100,-1,45,0,0,0,0,4,9.844444,1
42,1,7,0.230769231,100,75,100,0,0,100,100,100,4,6,413,1,7,2,100,-1,-1,100,-1,40,0,0,0,0,4,7.9008045,0
48,10,4,0.3,188,53.846153,100,0,0,100,100,100,13,11,531,0.46666667,39,7,50,-1,-1,70,-1,40,0.53333336,0.5,0,0.125,4,6.346334,1
52,0,1,0.4,21,50,0,0,0,100,100,100,2,1,65,0,14,2,-1,-1,-1,100,-1,40,0,0,0,0,2,10.690476,0
48,0,2,0.444444444,87,100,100,0,0,0,100,100,1,1,513,0.5,22,6,100,-1,-1,100,-1,44,0.5,0,0,0,5,5.739286,1
42,25,6,0.097560976,586,40.625,100,0,0,0,75,75,32,33,1954,0.6,142,24,85,-1,-1,100,-1,54,0.4,0.5,0,0.75,3,3.3909535,4
40,0,0,0.333333333,37,33.333332,100,0,0,0,100,100,3,1,42,0,6,5,100,-1,-1,100,-1,0,0,0,0,0,4,1.7466063,1
40,0,6,0.142857143,255,23.076923,100,0,100,100,69.2307663,76.92308044,13,21,260,0,40,1,100,66,-1,100,-1,60,0,0,0,0,4,1.0004928,0
50,10,2,0.142857143,264,37.5,100,0,0,100,68.75,68.75,16,15,945,0.33333334,154,15,94,-1,-1,66,-1,0,0.6666667,1,0,0.25,3,3.82,2
50,0,0,0.25,48,50,100,0,100,100,100,100,2,1,250,1,23,1,100,100,-1,80,-1,53,0,0,0,0,4,9.413043,0
50,21,7,0.138888889,512,30.76923,100,0,0,100,92.30769348,92.30769348,26,30,832,0.68292683,103,7,100,100,-1,100,-1,0,0.31707317,0.6923077,0,0.23076923,6,2.190122,9
50,3,3,0.210526316,174,54.545456,100,0,0,0,72.72727203,100,11,6,193,0,22,6,94,100,-1,100,-1,46,0,0,0,0,6,1.268673,0
50,10,2,0.142857143,372,37.5,100,0,0,100,68.75,68.75,16,15,1289,0.35714287,156,15,93,-1,-1,66,-1,55,0.64285713,0.8888889,0,0.22222222,3,3.9393218,2
32,0,0,0.2,43,50,100,0,100,100,100,100,2,1,163,0,17,2,100,100,-1,100,-1,46,0,0,0,0,4,11.683333,1
50,0,1,0.5,37,50,100,0,0,100,100,100,2,1,40,0,8,1,100,-1,-1,100,-1,40,1,1,0,0.5,4,1.0621669,0
50,0,0,-1,0,0,0,0,0,0,0,0,0,0,2,0,3,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
40,0,0,0.222222222,46,50,100,100,100,100,100,100,2,2,51,0,7,5,100,100,-1,100,100,0,0,0,0,0,5,1.5800807,0
30,0,3,0.3,135,37.5,100,0,0,100,100,100,8,12,165,0.26923078,34,4,100,-1,-1,100,-1,48,0.7307692,0.10526316,0.05263158,0.21052632,3,1.6711409,0
50,0,0,0.166666667,42,66.666664,100,0,100,100,100,100,3,7,120,0,5,1,100,100,-1,100,-1,0,0,0,0,0,4,3.3991935,3
40,18,5,0.136363636,344,47.36842,100,0,0,0,100,100,19,53,546,0.37037036,52,4,100,100,-1,100,100,0,0.6296296,0.7647059,0,0.29411766,4,2.371484,2
40,1,1,0.071428571,420,29.62963,100,0,0,0,77.77777863,74.07407379,27,58,472,0,102,4,97,100,-1,100,-1,59,1,0,0,0,10,1.0868866,0
60,0,6,0.157894737,168,37.5,100,0,0,100,87.5,87.5,8,9,627,1,23,15,50,-1,-1,50,-1,46,0,0,0,0,4,7.374207,0
40,13,0,0.2,278,40,100,0,0,100,100,100,25,32,344,0,67,8,100,100,-1,100,-1,49,1,1,0,0.6666667,4,1.5499729,0
32,0,0,0.5,33,100,100,0,0,0,100,100,1,1,101,0,13,1,100,-1,-1,-1,-1,44,0,0,0,0,1,9.931818,0
68,0,1,0.25,31,50,100,0,100,100,100,100,2,1,79,0.33333334,14,2,100,100,-1,100,-1,40,0.6666667,0,0,0.25,3,12.804348,2
30,12,0,0.230769231,256,52.941177,100,0,0,0,100,100,17,14,949,0.2631579,54,8,46,-1,-1,54,-1,51,0.7368421,0.5,0,0.35714287,3,7.788804,0
50,0,0,0.333333333,25,50,100,0,0,100,100,100,2,1,29,0.5,6,1,100,-1,-1,100,-1,33,0.5,0,0,0,3,1.7666667,1
48,1,4,0.4,57,66.666664,100,0,0,100,100,100,3,1,98,0,20,4,100,-1,-1,100,-1,50,1,1,0.5,1,3,1.0326945,0
50,0,1,0.272727273,61,100,100,0,0,100,100,100,1,1,64,0,6,6,100,-1,-1,100,-1,33,1,0.71428573,0,0.71428573,3,1.2914847,0
40,0,6,0.142857143,256,23.076923,100,0,100,100,69.2307663,76.92308044,13,21,260,0,39,2,100,66,-1,100,-1,60,0,0,0,0,4,1.0044346,0
40,3,1,0.444444444,59,50,100,0,0,100,100,100,2,3,64,0,8,2,100,-1,100,100,-1,25,0,0,0,0,4,1.7688442,2
40,0,2,0.148148148,177,50,100,0,0,100,100,100,16,19,180,0,4,3,100,100,-1,100,100,0,0,0,0,0,4,1.473825,0
42,0,0,-1,47,66.666664,100,0,0,100,100,100,3,3,191,0,11,1,100,100,-1,100,-1,44,0,0,0,0,4,8.290076,0
50,1,5,0.133333333,359,61.53846,100,0,0,100,92.30769348,92.30769348,13,17,429,1,56,10,27,100,-1,55,-1,52,0,0,0,0,5,2.072911,0
40,24,4,0.16,542,80.76923,100,0,0,0,100,100,26,33,638,0.07692308,127,1,92,100,-1,100,-1,51,0.9230769,0.7777778,0,0.19444445,4,1.5831541,7
38,1,2,0.3,42,50,100,0,0,0,100,100,2,1,47,0,6,9,100,100,-1,100,-1,0,0,0,0,0,4,2.3943965,0
50,0,0,-1,41,0,0,0,100,0,0,0,0,11,48,1,8,0,-1,100,-1,-1,-1,0,0,0,0,0,0,4.278481,0
40,0,1,0.066666667,443,25.806452,100,0,0,0,74.19355011,67.74193573,31,61,496,0,113,5,97,100,-1,100,-1,58,0,0,0,0,8,1.163937,0
52,0,4,0.2,33,50,100,0,0,100,100,100,2,1,41,0,9,2,100,-1,-1,66,-1,33,0,0,0,0,3,1.3129412,4
40,3,1,0.227272727,82,50,100,0,0,100,100,100,4,7,104,0,23,7,100,-1,-1,100,-1,47,0,0,0,0,5,1.9754602,0
48,12,0,0.285714286,164,72.72727,100,0,100,100,81.8181839,81.8181839,11,12,177,0.16666667,28,4,80,100,-1,50,-1,45,0.8333333,1,0,0.6,5,1.475638,0
50,0,0,0.5,417,33.333332,100,0,0,0,94.44444275,97.22222137,36,40,1056,0,89,8,97,100,-1,85,-1,55,1,0.3,0,0.2,6,2.3896103,0
40,0,6,0.108108108,242,50,100,0,0,0,100,100,20,19,292,0,8,6,88,83,-1,100,-1,33,1,0,0,0,8,1.464831,0
58,3,0,0.2,51,50,100,0,100,100,100,100,2,1,52,0,6,1,100,100,-1,100,-1,0,1,1,0,1,4,1.3862596,0
48,23,4,0.139534884,534,31.818182,100,100,100,100,81.8181839,81.8181839,22,51,567,0.6333333,66,7,56,85,-1,100,100,50,0.36666667,1,0,0.45454547,6,1.5067817,0
48,0,0,0.1875,56,50,100,0,100,100,100,100,2,1,207,1,21,2,100,100,-1,100,-1,50,0,0,0,0,5,17.395834,3
30,11,0,0.214285714,233,64.28571,100,0,0,100,85.7142868,85.7142868,14,16,552,0.29411766,40,4,70,-1,-1,90,-1,48,0.7058824,0.5833333,0,0.41666666,3,2.5312657,0
40,0,5,0.210526316,262,40.909092,100,0,0,100,100,100,22,17,1087,0.5,34,1,73,100,100,100,-1,57,0.5,0.27272728,0,0.54545456,6,16.249292,5
54,0,2,0.181818182,38,100,100,0,0,100,100,100,1,1,128,0,9,1,100,-1,-1,100,-1,37,0,0,0,0,4,7.3688526,4
40,0,0,0.428571429,34,100,100,0,100,0,100,100,1,1,37,0,5,5,100,100,-1,-1,-1,0,0,0,0,0,4,1.99,0
58,0,4,0.2,87,50,100,0,100,100,100,100,2,1,395,1,19,2,100,100,-1,100,-1,47,0,0,0,0,4,9.541485,1
42,0,4,0.625,36,100,100,0,0,100,100,100,1,1,138,0,3,2,100,-1,-1,100,-1,0,0,0,0,0,3,7.6614175,0
68,1,2,0.333333333,80,75,100,0,100,100,100,100,4,7,89,0.6923077,17,4,100,100,-1,50,-1,45,0.30769232,0,0,0.25,5,1.9482758,1
48,0,4,0.115384615,119,80,100,0,0,100,60,80,5,5,179,0,33,13,87,-1,-1,100,-1,52,1,0.6,0.6,0,3,1.5298165,0
40,1,1,0.071428571,420,29.62963,100,0,0,0,77.77777863,74.07407379,27,58,472,0,103,4,97,100,-1,100,-1,59,1,0,0,0,10,1.0868866,0
32,0,0,0.444444444,48,50,100,0,0,100,100,100,2,1,132,0,12,1,66,-1,-1,100,-1,40,0,0,0,0,3,2.6079733,1
50,2,1,0.5,76,75,100,0,0,100,100,100,4,7,80,0,19,1,100,-1,-1,100,-1,46,1,0,0,0,4,1.2657267,2
42,0,0,-1,42,50,100,0,0,100,100,100,2,2,152,0,10,1,100,-1,-1,100,-1,37,0,0,0,0,5,9.153153,0
40,0,4,0.19047619,99,33.333332,100,0,0,100,100,100,3,1,772,0,20,1,90,100,-1,85,-1,47,0,0,0,0,5,6.114754,2
48,0,1,0.176470588,160,40,100,0,100,100,100,100,15,16,186,0,27,1,100,100,-1,100,-1,47,0,0,0,0,6,1.0329025,0
48,0,4,0.115384615,113,50,100,0,0,0,100,100,2,3,438,0.75,44,9,100,-1,-1,66,-1,60,0.25,0,0,0,4,11.081301,0
48,0,1,0.333333333,27,50,100,0,0,100,100,100,2,1,109,0,6,1,100,-1,-1,66,-1,33,0,0,0,0,4,8.649351,0
48,3,2,0.137931034,157,41.666668,100,0,100,100,91.66666412,91.66666412,12,10,698,0.071428575,46,10,87,100,-1,88,-1,51,0.9285714,0.07692308,0,0,4,10.8918915,0
50,1,0,0.333333333,71,100,100,0,0,0,100,100,1,1,77,1,16,4,100,-1,-1,100,-1,50,0,0,0,0,7,0.98957247,3
42,0,4,0.166666667,110,83.333336,100,0,0,100,100,100,6,5,488,1,15,12,57,-1,-1,66,100,46,0,0,0,0,6,9.267676,2
40,13,1,0.136363636,227,56.25,100,0,0,0,62.5,62.5,16,17,256,0,31,11,90,100,-1,55,-1,0,1,1,0,0.6666667,3,1.9611042,0
50,0,1,0.444444444,65,100,100,0,100,100,100,100,1,1,71,0,15,3,100,100,-1,100,-1,40,1,0,0,0,3,1.8655914,1
30,11,0,0.214285714,233,64.28571,100,0,0,100,85.7142868,85.7142868,14,16,552,0.29411766,40,4,70,-1,-1,90,-1,48,0.7058824,0.5833333,0,0.41666666,3,2.5312657,0
40,0,1,0.285714286,28,50,100,0,0,100,100,100,2,1,118,0,5,1,100,-1,-1,66,-1,33,0,0,0,0,4,7.4534883,0
50,0,0,0.333333333,56,66.666664,100,0,0,100,100,100,3,2,196,0,15,1,100,100,-1,100,-1,50,0,0,0,0,3,11.682927,2
58,2,0,0.2,75,66.666664,100,0,100,100,66.66666412,66.66666412,3,3,76,0,11,5,100,100,-1,60,-1,40,0,0,0,0,4,1.6180851,0
52,0,2,0.166666667,32,50,100,0,0,100,100,100,2,1,41,0,10,3,100,-1,-1,100,-1,33,0,0,0,0,3,1.3104326,1
50,0,0,-1,39,0,0,0,0,0,0,0,0,0,43,0,5,0,-1,-1,-1,-1,-1,0,0,0,0,0,1,3.1992033,0
40,0,3,0.125,94,50,100,0,100,100,50,50,2,1,172,0,56,1,100,100,-1,100,-1,51,0,0,0,0,4,1.1269461,0
42,0,0,-1,11,0,0,0,0,0,0,0,0,0,13,0,3,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,2.0674157,0
40,0,0,0.214285714,94,66.666664,100,0,0,100,100,100,3,3,126,0.5151515,37,3,80,-1,-1,100,-1,50,0.4848485,0,0,0,7,1.1846645,0
50,2,0,0.2,122,66.666664,100,0,0,0,100,83.33333588,6,5,630,0,31,6,71,-1,-1,75,-1,52,0,0,0,0,5,15.808383,2
50,0,0,-1,12,0,0,0,0,0,0,0,0,0,18,0,7,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,4.885714,0
50,2,1,0.230769231,149,53.333332,100,0,0,0,100,100,15,12,582,0.4,32,12,50,-1,-1,66,-1,50,0.6,0.16666667,0,0.6666667,4,11.218518,1
24,0,0,0.090909091,58,50,100,0,100,100,100,100,4,1,227,0.16666667,10,2,100,100,-1,100,-1,42,0.8333333,1,0,0,3,5.7607656,0
48,0,0,0.114285714,239,84.210526,100,0,0,0,100,100,19,19,268,0,30,6,100,100,-1,100,-1,48,0,0,0,0,7,0.9542093,0
40,16,1,0.166666667,363,28,100,0,0,0,88,92,25,38,1063,1,45,1,50,-1,-1,75,-1,50,0,0,0,0,7,2.6579251,7
